,location,time,gdp,change
1142,CHE,1999-01-01,33502.020714,0.027693542334305654
1143,CHE,2000-01-01,35355.431153,0.055322347712163156
1144,CHE,2001-01-01,36605.921171,0.03536910673182092
1145,CHE,2002-01-01,37430.458754,0.02252470520133265
1146,CHE,2003-01-01,37362.115801,-0.001825864690816692
1147,CHE,2004-01-01,38879.202248,0.040604939374428994
1148,CHE,2005-01-01,40213.036779,0.034307147623344525
1149,CHE,2006-01-01,44705.491498,0.11171637555475655
1150,CHE,2007-01-01,49222.489258,0.10103899115396309
1151,CHE,2008-01-01,52096.609659,0.058390391146926346
1152,CHE,2009-01-01,51428.731199,-0.012819998544466138
1153,CHE,2010-01-01,52728.476385,0.025272744547609527
1154,CHE,2011-01-01,55918.718194,0.0605032048661196
1155,CHE,2012-01-01,57590.718783,0.029900552856009455
1156,CHE,2013-01-01,59842.249423,0.039095373136141864
1157,CHE,2014-01-01,61282.089756,0.024060598438109704
1158,CHE,2015-01-01,62550.181735,0.020692701310432104
1159,TUR,1970-01-01,1779.567764,-0.9715497586955173
1160,TUR,1971-01-01,1925.314234,0.08189992702070548
1161,TUR,1972-01-01,2104.5401,0.09308915024621389
1162,TUR,1973-01-01,2234.874948,0.06193032292423406
1163,TUR,1974-01-01,2508.378164,0.12237965092622272
1164,TUR,1975-01-01,2860.914691,0.1405436118283796
1165,TUR,1976-01-01,3265.520763,0.14142542357967858
1166,TUR,1977-01-01,3512.915533,0.07575966835155601
1167,TUR,1978-01-01,3738.109686,0.06410463072184536
1168,TUR,1979-01-01,3939.223317,0.05380089079601191
1169,TUR,1980-01-01,4103.84241,0.041789733597883405
1170,TUR,1981-01-01,4590.984387,0.11870387025899465
1171,TUR,1982-01-01,4925.357394,0.07283252976133436
1172,TUR,1983-01-01,5242.187594,0.06432633708692048
1173,TUR,1984-01-01,5650.1656,0.07782590734962547
1174,TUR,1985-01-01,5928.90848,0.049333577054803346
1175,TUR,1986-01-01,6325.265365,0.06685157754366289
1176,TUR,1987-01-01,6981.143384,0.10369177910372152
1177,TUR,1988-01-01,7254.378839,0.039139069343028465
1178,TUR,1989-01-01,7426.56739,0.023735809063941238
1179,TUR,1990-01-01,8272.406912,0.11389373819443649
1180,TUR,1991-01-01,8483.05186,0.025463562206355705
1181,TUR,1992-01-01,9045.41626,0.0662926985807677
1182,TUR,1993-01-01,9845.218017,0.08842066898975398
1183,TUR,1994-01-01,9356.894896,-0.049600031218892116
1184,TUR,1995-01-01,10081.491331,0.07743983907629004
1185,TUR,1996-01-01,10810.854428,0.07234674643395778
1186,TUR,1997-01-01,11633.196356,0.07606632144358016
1187,TUR,1998-01-01,8921.719951,-0.23308094542748048
1188,TUR,1999-01-01,8608.417272,-0.03511684750482236
1189,TUR,2000-01-01,9425.599904,0.0949283249381967
1190,TUR,2001-01-01,9102.883392,-0.034238299449040666
1191,TUR,2002-01-01,9207.886393,0.011535136338479468
1192,TUR,2003-01-01,9490.779792,0.030722946279513108
1193,TUR,2004-01-01,10753.465913,0.13304345361214143
1194,TUR,2005-01-01,11772.988901,0.09480878037354334
1195,TUR,2006-01-01,13503.967735,0.1470296836730196
1196,TUR,2007-01-01,14709.649178,0.08928349553702475
1197,TUR,2008-01-01,15901.076953,0.08099634196456029
1198,TUR,2009-01-01,15348.914296,-0.03472485911690559
1199,TUR,2010-01-01,17297.873498,0.1269770072602403
1200,TUR,2011-01-01,19517.18146,0.12829946769217604
1201,TUR,2012-01-01,20549.293083,0.05288220664009757
1202,TUR,2013-01-01,22334.572625,0.08687790547291008
1203,TUR,2014-01-01,23256.119362,0.041260997130899923
1204,TUR,2015-01-01,24328.642058,0.04611787028202463
1205,GBR,1970-01-01,3569.33585,-0.8532866798939855
1206,GBR,1971-01-01,3860.530521,0.08158231201471278
1207,GBR,1972-01-01,4187.973118,0.08481803089467133
1208,GBR,1973-01-01,4693.08541,0.12061020397409328
1209,GBR,1974-01-01,4987.046038,0.06263696530509133
1210,GBR,1975-01-01,5368.77361,0.07654382355633671
1211,GBR,1976-01-01,5829.973193,0.08590408471330568
1212,GBR,1977-01-01,6347.052554,0.08869326562613589
1213,GBR,1978-01-01,7079.181281,0.11534940364383828
1214,GBR,1979-01-01,7941.141874,0.1217599265770235
1215,GBR,1980-01-01,8467.05679,0.06622661127890095
1216,GBR,1981-01-01,9180.888658,0.08430696589198128
1217,GBR,1982-01-01,9958.823471,0.08473415177757615
1218,GBR,1983-01-01,10784.160026,0.08287490559536193
1219,GBR,1984-01-01,11401.974969,0.057289111206666465
1220,GBR,1985-01-01,12228.073169,0.07245220255666385
1221,GBR,1986-01-01,12838.639263,0.04993150478914998
1222,GBR,1987-01-01,13842.526248,0.07819263119987552
1223,GBR,1988-01-01,15126.483871,0.0927545738398372
1224,GBR,1989-01-01,16075.024336,0.06270726714081332
1225,GBR,1990-01-01,16741.941804,0.04148780456315926
1226,GBR,1991-01-01,17045.765438,0.018147454910362404
1227,GBR,1992-01-01,17452.711869,0.023873755184545598
1228,GBR,1993-01-01,18274.970666,0.04711352614836439
1229,GBR,1994-01-01,19339.398932,0.05824514224694943
1230,GBR,1995-01-01,20180.733236,0.04350364284630803
1231,GBR,1996-01-01,21508.533251,0.06579542970378127
1232,GBR,1997-01-01,22700.310423,0.055409504594860604
1233,GBR,1998-01-01,23237.04956,0.023644572563033206
1234,GBR,1999-01-01,23975.351033,0.03177259966217494
1235,GBR,2000-01-01,26033.624563,0.08584956804874166
1236,GBR,2001-01-01,27362.07418,0.051028223664562056
1237,GBR,2002-01-01,28632.545935,0.04643185113242021
1238,GBR,2003-01-01,29903.53772,0.044389758000749735
1239,GBR,2004-01-01,31637.588891,0.057988161375309044
1240,GBR,2005-01-01,32268.462235,0.019940626517827464
1241,GBR,2006-01-01,34343.511089,0.06430578683570798
1242,GBR,2007-01-01,35153.305974,0.023579268960050248
1243,GBR,2008-01-01,36058.16492,0.025740365548243105
1244,GBR,2009-01-01,34411.966463,-0.04565397214895217
1245,GBR,2010-01-01,35744.927883,0.0387354039018144
1246,GBR,2011-01-01,36440.975539,0.019472627229191852
1247,GBR,2012-01-01,37475.045868,0.02837658195767334
1248,GBR,2013-01-01,39065.565189,0.04244209137468058
1249,GBR,2014-01-01,40755.392603,0.04325618753561056
1250,GBR,2015-01-01,41813.167547,0.025954232714767933
1251,USA,1970-01-01,5245.93713,-0.8745386336946772
1252,USA,1971-01-01,5622.604626,0.07180175565695346
1253,USA,1972-01-01,6109.110916,0.08652685407583194
1254,USA,1973-01-01,6740.378128,0.10333209212926331
1255,USA,1974-01-01,7240.951295,0.07426484946305667
1256,USA,1975-01-01,7819.775814,0.0799376346309204
1257,USA,1976-01-01,8609.38804,0.10097632525299916
1258,USA,1977-01-01,9469.156426,0.0998640532875783
1259,USA,1978-01-01,10585.193304,0.11786022194497026
1260,USA,1979-01-01,11692.904676,0.10464725019064236
1261,USA,1980-01-01,12569.952487,0.07500683836071675
1262,USA,1981-01-01,13960.192689,0.1106002750159798
1263,USA,1982-01-01,14404.529365,0.031828835453691084
1264,USA,1983-01-01,15525.500036,0.07782070782011963
1265,USA,1984-01-01,17093.043817,0.10096575165793276
1266,USA,1985-01-01,18224.841304,0.06621392299213347
1267,USA,1986-01-01,19071.371888,0.04644927052474257
1268,USA,1987-01-01,20055.002615,0.0515762962820161
1269,USA,1988-01-01,21433.965421,0.06875904393892296
1270,USA,1989-01-01,22869.807225,0.06698908838367479
1271,USA,1990-01-01,23901.051639,0.045091959186813746
1272,USA,1991-01-01,24352.31728,0.018880576797033255
1273,USA,1992-01-01,25452.468064,0.04517643111128189
1274,USA,1993-01-01,26427.943538,0.03832537856632112
1275,USA,1994-01-01,27741.94834,0.04972028187174793
1276,USA,1995-01-01,28748.705868,0.036290080122036716
1277,USA,1996-01-01,30032.556708,0.04465769158079036
1278,USA,1997-01-01,31537.873959,0.050122847203315724
1279,USA,1998-01-01,32913.403391,0.043615160419127275
1280,USA,1999-01-01,34585.233131,0.05079479992206326
1281,USA,2000-01-01,36419.447022,0.05303459670352573
1282,USA,2001-01-01,37240.15777,0.022534959070197536
1283,USA,2002-01-01,38122.324669,0.02368859188106498
1284,USA,2003-01-01,39606.470171,0.03893113850968444
1285,USA,2004-01-01,41856.5242,0.05681026406254941
1286,USA,2005-01-01,44236.606947,0.05686288559526398
1287,USA,2006-01-01,46368.987143,0.04820397275394139
1288,USA,2007-01-01,47987.494034,0.034904943815326384
1289,USA,2008-01-01,48330.061765,0.007138687649688169
1290,USA,2009-01-01,46929.888686,-0.028971059168270807
1291,USA,2010-01-01,48302.239782,0.029242581527993083
1292,USA,2011-01-01,49710.016049,0.02914515503532855
1293,USA,2012-01-01,51369.693154,0.033387177010042235
1294,USA,2013-01-01,52688.534578,0.025673531279353234
1295,USA,2014-01-01,54484.038304,0.0340776933801783
1296,USA,2015-01-01,56065.97369,0.029034840941367213
1297,BRA,1995-01-01,8152.93048,-0.8545832713959596
1298,BRA,1996-01-01,8430.117739,0.033998481856305496
1299,BRA,1997-01-01,8732.521166,0.035871791635957884
1300,BRA,1998-01-01,8725.444491,-0.0008103816601731095
1301,BRA,1999-01-01,8768.591051,0.004944912553681791
1302,BRA,2000-01-01,9199.218297,0.04911019837684072
1303,BRA,2001-01-01,9483.865224,0.030942512484221307
1304,BRA,2002-01-01,9791.152159,0.032401022973457705
1305,BRA,2003-01-01,9970.219886,0.01828872885357047
1306,BRA,2004-01-01,10475.503341,0.05067926894064878
1307,BRA,2005-01-01,11025.826037,0.05253424853067412
1308,BRA,2006-01-01,11676.268846,0.05899266021586702
1309,BRA,2007-01-01,12574.19137,0.07690149446221484
1310,BRA,2008-01-01,13330.338625,0.06013486137995683
1311,BRA,2009-01-01,13276.653637,-0.004027278639367693
1312,BRA,2010-01-01,14506.108585,0.09260277338061296
1313,BRA,2011-01-01,15038.295658,0.03668710115339313
1314,BRA,2012-01-01,15481.825029,0.029493326975790213
1315,BRA,2013-01-01,16081.755929,0.038750657553371815
1316,BRA,2014-01-01,16458.766333,0.023443360641989486
1317,BRA,2015-01-01,15876.488202,-0.035377993661197205
1318,CHL,1986-01-01,3415.676273,-0.7848594582415449
1319,CHL,1987-01-01,3669.656897,0.07435734645219405
1320,CHL,1988-01-01,4006.978119,0.09192173313962004
1321,CHL,1989-01-01,4525.923525,0.12951041672508823
1322,CHL,1990-01-01,4787.365707,0.057765488204973625
1323,CHL,1991-01-01,5244.175351,0.09541983461427672
1324,CHL,1992-01-01,5915.085654,0.12793437634995675
1325,CHL,1993-01-01,6365.593405,0.07616250674161407
1326,CHL,1994-01-01,6754.033718,0.0610218542539791
1327,CHL,1995-01-01,7498.777001,0.11026644433462107
1328,CHL,1996-01-01,8089.037967,0.07871429780099959
1329,CHL,1997-01-01,8694.7809,0.07488442203772383
1330,CHL,1998-01-01,9026.776052,0.03818326830984309
1331,CHL,1999-01-01,8994.545118,-0.0035705919604439584
1332,CHL,2000-01-01,9544.27806,0.061118481789575796
1333,CHL,2001-01-01,9968.209337,0.04441732253974173
1334,CHL,2002-01-01,10278.715815,0.031149674681034467
1335,CHL,2003-01-01,10760.326013,0.046855094222682414
1336,CHL,2004-01-01,11706.489736,0.08793076732590621
1337,CHL,2005-01-01,12677.251441,0.08292508915073804
1338,CHL,2006-01-01,15498.273336,0.22252630297103848
1339,CHL,2007-01-01,16703.921389,0.07779241124877267
1340,CHL,2008-01-01,16322.205291,-0.02285188544118566
1341,CHL,2009-01-01,16132.3755,-0.01163015582855531
1342,CHL,2010-01-01,18165.966871,0.1260565358771868
1343,CHL,2011-01-01,20188.528531,0.11133795819196379
1344,CHL,2012-01-01,21294.735649,0.054793845737760805
1345,CHL,2013-01-01,22462.320221,0.05482972840072953
1346,CHL,2014-01-01,22815.277261,0.015713293930785355
1347,CHL,2015-01-01,23241.545704,0.01868346538696919
1348,CHN,1980-01-01,299.469627,-0.987114900583034
1349,CHN,1981-01-01,339.68862,0.13430074162412464
1350,CHN,1982-01-01,387.530856,0.1408414447325319
1351,CHN,1983-01-01,441.139579,0.13833407629352745
1352,CHN,1984-01-01,519.331048,0.17724881811160276
1353,CHN,1985-01-01,599.441991,0.15425795031611522
1354,CHN,1986-01-01,655.679626,0.09381664255148903
1355,CHN,1987-01-01,737.6617,0.1250337371318595
1356,CHN,1988-01-01,836.258372,0.13366109694999762
1357,CHN,1989-01-01,892.461295,0.06720760578526086
1358,CHN,1990-01-01,978.106177,0.09596481380181321
1359,CHN,1991-01-01,1089.882841,0.11427866077161086
1360,CHN,1992-01-01,1258.756521,0.15494663614031512
1361,CHN,1993-01-01,1450.964884,0.15269701470726282
1362,CHN,1994-01-01,1656.141205,0.14140681367447883
1363,CHN,1995-01-01,1856.430524,0.12093734422844715
1364,CHN,1996-01-01,2056.268432,0.10764631663640967
1365,CHN,1997-01-01,2262.083043,0.10009131482888045
1366,CHN,1998-01-01,2443.967901,0.08040591549582632
1367,CHN,1999-01-01,2649.970988,0.08429042251975138
1368,CHN,2000-01-01,2919.074313,0.101549536284961
1369,CHN,2001-01-01,3211.997313,0.1003479077923699
1370,CHN,2002-01-01,3536.799107,0.10112144013490343
1371,CHN,2003-01-01,3946.442815,0.11582328981853585
1372,CHN,2004-01-01,4440.593129,0.1252141072770112
1373,CHN,2005-01-01,5077.110286,0.1433405715203051
1374,CHN,2006-01-01,5869.12705,0.15599754966599133
1375,CHN,2007-01-01,6845.627363,0.1663791403186612
1376,CHN,2008-01-01,7616.38215,0.11259081836178542
1377,CHN,2009-01-01,8352.562612,0.09665750056934841
1378,CHN,2010-01-01,9309.702656,0.11459238181883147
1379,CHN,2011-01-01,10359.549328,0.11276908734817481
1380,CHN,2012-01-01,11323.057393,0.09300675487840104
1381,CHN,2013-01-01,12338.304049,0.08966188377952
1382,CHN,2014-01-01,13387.88552,0.0850669157472308
1383,CHN,2015-01-01,14388.111839,0.07471129907002672
1384,EST,1993-01-01,5569.236419,-0.6129279170666307
1385,EST,1994-01-01,5724.256601,0.027835087314866724
1386,EST,1995-01-01,6230.071128,0.08836335654688088
1387,EST,1996-01-01,6779.831603,0.08824304951017248
1388,EST,1997-01-01,7800.556188,0.1505530881546291
1389,EST,1998-01-01,8315.436078,0.06600553570680856
1390,EST,1999-01-01,8435.209542,0.01440375019139184
1391,EST,2000-01-01,9385.031043,0.11260200428581135
1392,EST,2001-01-01,10292.430531,0.09668582701991157
1393,EST,2002-01-01,11555.843874,0.12275169982393352
1394,EST,2003-01-01,13021.362711,0.12682058125563067
1395,EST,2004-01-01,14390.009515,0.10510780126290586
1396,EST,2005-01-01,16466.029141,0.14426812045092663
1397,EST,2006-01-01,19213.580366,0.1668617977942639
1398,EST,2007-01-01,21919.377467,0.14082732366676076
1399,EST,2008-01-01,22641.83951,0.03295997087908553
1400,EST,2009-01-01,20505.1269,-0.09437009784723105
1401,EST,2010-01-01,21593.828846,0.05309413354569403
1402,EST,2011-01-01,24501.338648,0.13464540368155142
1403,EST,2012-01-01,25973.313462,0.06007732210664951
1404,EST,2013-01-01,27413.497955,0.05544862403124062
1405,EST,2014-01-01,28541.26539,0.04113912922937679
1406,EST,2015-01-01,29016.654991,0.016656220195708782
1407,IND,1997-01-01,1639.366113,-0.9435025810690971
1408,IND,1998-01-01,1725.868332,0.05276565028034108
1409,IND,1999-01-01,1863.222515,0.07958555148921986
1410,IND,2000-01-01,1979.587032,0.06245336564108661
1411,IND,2001-01-01,2072.410071,0.04689010258175896
1412,IND,2002-01-01,2149.819581,0.03735240968147191
1413,IND,2003-01-01,2302.527424,0.07103286450157209
1414,IND,2004-01-01,2523.968402,0.09617300349687397
1415,IND,2005-01-01,2806.604991,0.11198103303355067
1416,IND,2006-01-01,3103.212362,0.1056819081955378
1417,IND,2007-01-01,3420.704438,0.1023107795933691
1418,IND,2008-01-01,3663.387218,0.07094526416959024
1419,IND,2009-01-01,3768.123009,0.028589877282254594
1420,IND,2010-01-01,4173.999488,0.10771317126075286
1421,IND,2011-01-01,4689.322053,0.12346014092275803
1422,IND,2012-01-01,4916.346703,0.048413106934031225
1423,IND,2013-01-01,5257.980427,0.06948934740333357
1424,IND,2014-01-01,5707.206981,0.08543709133894795
1425,IND,2015-01-01,6113.431359,0.07117743921893349
1426,IDN,1990-01-01,3518.868864,-0.4244036356407874
1427,IDN,1991-01-01,3883.516044,0.1036262486876236
1428,IDN,1992-01-01,4187.811219,0.07835558590523495
1429,IDN,1993-01-01,4523.260722,0.08010139078812184
1430,IDN,1994-01-01,4888.211703,0.08068316275136889
1431,IDN,1995-01-01,5324.232125,0.08919835074499849
1432,IDN,1996-01-01,5746.410281,0.07929371711981847
1433,IDN,1997-01-01,6027.278744,0.048877203204349406
1434,IDN,1998-01-01,5214.195574,-0.13490054210773028
1435,IDN,1999-01-01,5257.572024,0.008318915043442399
1436,IDN,2000-01-01,5192.637843,-0.012350602274887601
1437,IDN,2001-01-01,5428.708666,0.045462601116740275
1438,IDN,2002-01-01,5680.772354,0.04643161081357605
1439,IDN,2003-01-01,5987.474367,0.05398949190140345
1440,IDN,2004-01-01,6372.662139,0.06433226238478196
1441,IDN,2005-01-01,6856.464422,0.07591839524006505
1442,IDN,2006-01-01,7358.969248,0.07328920491261326
1443,IDN,2007-01-01,7931.092062,0.07774496600260816
1444,IDN,2008-01-01,8464.897752,0.06730544618913292
1445,IDN,2009-01-01,8637.561447,0.020397611413463856
1446,IDN,2010-01-01,8432.687958,-0.02371890379676045
1447,IDN,2011-01-01,8906.894878,0.0562343729972985
1448,IDN,2012-01-01,9498.651128,0.06643799641799264
1449,IDN,2013-01-01,10067.531221,0.05989061871354151
1450,IDN,2014-01-01,10621.732591,0.05504838851097715
1451,IDN,2015-01-01,11115.127673,0.046451468983324196
1452,ISR,1977-01-01,6179.436357,-0.4440516979386028
1453,ISR,1978-01-01,6836.244066,0.10628925860786254
1454,ISR,1979-01-01,7679.985205,0.12342174019156782
1455,ISR,1980-01-01,8321.165227,0.08348714286357795
1456,ISR,1981-01-01,9422.86411,0.13239718872848205
1457,ISR,1982-01-01,10064.701329,0.06811487584956799
1458,ISR,1983-01-01,10624.973156,0.055667009748779916
1459,ISR,1984-01-01,10908.950128,0.026727311949925836
1460,ISR,1985-01-01,11507.692274,0.054885405009159394
1461,ISR,1986-01-01,12021.374354,0.044638148793793464
1462,ISR,1987-01-01,12986.491729,0.08028344734800363
1463,ISR,1988-01-01,13600.772878,0.04730154700890132
1464,ISR,1989-01-01,13971.610339,0.02726591086598118
1465,ISR,1990-01-01,15123.072199,0.08241439834503805
1466,ISR,1991-01-01,16209.721145,0.07185371673831287
1467,ISR,1992-01-01,17221.319834,0.062406914958684334
1468,ISR,1993-01-01,17710.099008,0.028382213367584397
1469,ISR,1994-01-01,18762.692028,0.05943462086375262
1470,ISR,1995-01-01,19736.774135,0.051915903408015884
1471,ISR,1996-01-01,20775.281357,0.05261788045485982
1472,ISR,1997-01-01,21434.176764,0.0317153542076094
1473,ISR,1998-01-01,22022.735893,0.02745890992130473
1474,ISR,1999-01-01,22557.40162,0.024277897605353704
1475,ISR,2000-01-01,24870.6761,0.102550573819149
1476,ISR,2001-01-01,24858.294485,-0.0004978399039180514
1477,ISR,2002-01-01,25105.900408,0.009960696344208708
1478,ISR,2003-01-01,23689.785818,-0.05640564835303641
1479,ISR,2004-01-01,25111.123219,0.05999790001984895
1480,ISR,2005-01-01,24708.981785,-0.016014474163215664
1481,ISR,2006-01-01,25543.690537,0.03378159242914336
1482,ISR,2007-01-01,27351.11242,0.070758055903549
1483,ISR,2008-01-01,27253.137218,-0.0035821285984828366
1484,ISR,2009-01-01,27492.173989,0.008770981817173062
1485,ISR,2010-01-01,28866.7136,0.049997486977565675
1486,ISR,2011-01-01,30539.353351,0.0579435461264286
1487,ISR,2012-01-01,31763.867488,0.04009626932588284
1488,ISR,2013-01-01,34270.862711,0.07892600685187712
1489,ISR,2014-01-01,34972.154382,0.020463204469460372
1490,ISR,2015-01-01,36589.908319,0.04625834369050619
1491,RUS,1995-01-01,5979.575827,-0.8365785512532976
1492,RUS,1996-01-01,5877.613332,-0.017051793964983464
1493,RUS,1997-01-01,6070.803196,0.03286876034328423
1494,RUS,1998-01-01,5818.310634,-0.041591294240334586
1495,RUS,1999-01-01,6301.991362,0.08313078459124412
1496,RUS,2000-01-01,7272.825278,0.15405192743582186
1497,RUS,2001-01-01,7850.495189,0.07942854240530539
1498,RUS,2002-01-01,8564.33355,0.09092908712309256
1499,RUS,2003-01-01,9870.416672,0.15250259864061455
1500,RUS,2004-01-01,10913.455996,0.10567328195564962
1501,RUS,2005-01-01,12610.449864,0.15549555233667345
1502,RUS,2006-01-01,15910.521211,0.26169338783233753
1503,RUS,2007-01-01,17758.4218,0.11614330948017115
1504,RUS,2008-01-01,21507.751922,0.2111296918288088
1505,RUS,2009-01-01,20678.950298,-0.03853501876931309
1506,RUS,2010-01-01,21864.3804,0.0573254485801753
1507,RUS,2011-01-01,24074.359549,0.1010766876796565
1508,RUS,2012-01-01,25352.340811,0.053084746009498085
1509,RUS,2013-01-01,25351.429267,-3.5955023119704776e-05
1510,RUS,2014-01-01,25296.475769,-0.0021676686320614147
1511,RUS,2015-01-01,22634.984949,-0.10521192138794166
1512,SVN,1990-01-01,12307.068477,-0.4562811283184123
1513,SVN,1991-01-01,11563.624141,-0.06040791415026103
1514,SVN,1992-01-01,11214.27325,-0.030211193890446575
1515,SVN,1993-01-01,11838.44326,0.0556585340918101
1516,SVN,1994-01-01,12745.847072,0.07664891338086299
1517,SVN,1995-01-01,13555.262007,0.06350420889468511
1518,SVN,1996-01-01,14263.832129,0.05227269835390058
1519,SVN,1997-01-01,15257.398821,0.0696563646441104
1520,SVN,1998-01-01,16018.578455,0.04988921394335755
1521,SVN,1999-01-01,17061.4364,0.06510302695895476
1522,SVN,2000-01-01,18032.177038,0.05689677089556211
1523,SVN,2001-01-01,18999.838349,0.05366303297493169
1524,SVN,2002-01-01,20299.933334,0.06842663401230609
1525,SVN,2003-01-01,21126.587453,0.0407220115159419
1526,SVN,2004-01-01,22789.995844,0.07873530898923264
1527,SVN,2005-01-01,23941.2348,0.05051510162091977
1528,SVN,2006-01-01,25765.397316,0.07619333468965439
1529,SVN,2007-01-01,27584.711669,0.07061076259321752
1530,SVN,2008-01-01,29614.587754,0.07358699664355006
1531,SVN,2009-01-01,27477.258701,-0.07217149435792214
1532,SVN,2010-01-01,27789.774602,0.011373620068898305
1533,SVN,2011-01-01,28804.72711,0.036522516736316124
1534,SVN,2012-01-01,28847.362612,0.0014801564283939417
1535,SVN,2013-01-01,29564.445146,0.02485781953951327
1536,SVN,2014-01-01,31024.872442,0.04939809588131561
1537,SVN,2015-01-01,31994.061455,0.031239097431000395
1538,ZAF,1970-01-01,2234.563626,-0.9301569252424254
1539,ZAF,1971-01-01,2384.453167,0.06707776822999256
1540,ZAF,1972-01-01,2466.291961,0.0343218290602727
1541,ZAF,1973-01-01,2655.898815,0.07687932207471526
1542,ZAF,1974-01-01,2998.100293,0.12884582653048104
1543,ZAF,1975-01-01,3259.324341,0.08712985639937032
1544,ZAF,1976-01-01,3437.651972,0.0547130669865421
1545,ZAF,1977-01-01,3564.156064,0.03679956348995983
1546,ZAF,1978-01-01,3830.83568,0.07482265400598354
1547,ZAF,1979-01-01,4199.23198,0.09616604072143331
1548,ZAF,1980-01-01,4829.055792,0.1499854771062208
1549,ZAF,1981-01-01,5399.833703,0.11819658657611143
1550,ZAF,1982-01-01,5542.603337,0.026439635339266188
1551,ZAF,1983-01-01,5471.579391,-0.012814185263064881
1552,ZAF,1984-01-01,5767.958218,0.05416696091214579
1553,ZAF,1985-01-01,5699.291108,-0.011904925002006905
1554,ZAF,1986-01-01,5683.360485,-0.0027951937702636043
1555,ZAF,1987-01-01,5820.282806,0.024091788891691168
1556,ZAF,1988-01-01,6132.482579,0.0536399662020135
1557,ZAF,1989-01-01,6380.450587,0.040435175282705016
1558,ZAF,1990-01-01,6729.214251,0.054661290647810556
1559,ZAF,1991-01-01,6730.157536,0.00014017758460571628
1560,ZAF,1992-01-01,6592.465592,-0.020458948139546185
1561,ZAF,1993-01-01,6487.679948,-0.015894757816735217
1562,ZAF,1994-01-01,6695.160069,0.03198063447380162
1563,ZAF,1995-01-01,6902.75067,0.031006069886392762
1564,ZAF,1996-01-01,7185.836214,0.041010541671498535
1565,ZAF,1997-01-01,7353.858483,0.02338242397908341
1566,ZAF,1998-01-01,7332.175234,-0.0029485540210115735
1567,ZAF,1999-01-01,7488.877104,0.021371811911062633
1568,ZAF,2000-01-01,7849.06955,0.048096989842123516
1569,ZAF,2001-01-01,8117.083749,0.03414598345608999
1570,ZAF,2002-01-01,8425.051091,0.03794063872236619
1571,ZAF,2003-01-01,8733.851545,0.03665265060883427
1572,ZAF,2004-01-01,9260.616689,0.06031304073419541
1573,ZAF,2005-01-01,9929.101735,0.07218580235526262
1574,ZAF,2006-01-01,10658.712032,0.07348200436179742
1575,ZAF,2007-01-01,11368.817005,0.06662202439357556
1576,ZAF,2008-01-01,11792.110192,0.037232826143110076
1577,ZAF,2009-01-01,11529.350973,-0.022282629208999483
1578,ZAF,2010-01-01,11847.03823,0.027554652273486635
1579,ZAF,2011-01-01,12291.726208,0.03753579328155854
1580,ZAF,2012-01-01,12599.044408,0.025002037533180976
1581,ZAF,2013-01-01,12881.99968,0.02245847088373898
1582,ZAF,2014-01-01,13081.043675,0.01545132742931421
1583,ZAF,2015-01-01,13453.415414,0.028466515994565622
1584,BRIICS,1997-01-01,2981.279587,-0.7783997969840731
1585,BRIICS,1998-01-01,3017.485092,0.012144283668621858
1586,BRIICS,1999-01-01,3189.077656,0.05686608509017277
1587,BRIICS,2000-01-01,3419.972176,0.07240166120307245
1588,BRIICS,2001-01-01,3644.311857,0.06559693162836999
1589,BRIICS,2002-01-01,3887.451626,0.06671760775164626
1590,BRIICS,2003-01-01,4218.691241,0.08520739210865247
1591,BRIICS,2004-01-01,4640.635429,0.10001779317226878
1592,BRIICS,2005-01-01,5175.099353,0.11517041840004438
1593,BRIICS,2006-01-01,5864.297489,0.13317582697237929
1594,BRIICS,2007-01-01,6589.207665,0.12361415452741875
1595,BRIICS,2008-01-01,7266.726381,0.10282248647265857
1596,BRIICS,2009-01-01,7576.40937,0.04261657488710657
1597,BRIICS,2010-01-01,8228.336275,0.0860469482524806
1598,BRIICS,2011-01-01,9033.872598,0.09789783694760334
1599,BRIICS,2012-01-01,9644.819801,0.06762849446595665
1600,BRIICS,2013-01-01,10270.967795,0.06492065242474299
1601,BRIICS,2014-01-01,10934.247171,0.06457807961610884
1602,BRIICS,2015-01-01,11391.870891,0.04185232991748311
1603,G-7,1970-01-01,4226.929818,-0.6289520958897603
1604,G-7,1971-01-01,4555.032314,0.07762194077668516
1605,G-7,1972-01-01,4960.011568,0.08890809682190093
1606,G-7,1973-01-01,5496.506403,0.10816402898357125
1607,G-7,1974-01-01,5970.475842,0.08623103554310552
1608,G-7,1975-01-01,6475.888628,0.08465201089075935
1609,G-7,1976-01-01,7125.680795,0.10034023194754682
1610,G-7,1977-01-01,7814.697511,0.09669486128026872
1611,G-7,1978-01-01,8699.571338,0.11323199979966558
1612,G-7,1979-01-01,9724.48148,0.11781156820028138
1613,G-7,1980-01-01,10611.898684,0.091255991985292
1614,G-7,1981-01-01,11770.71984,0.10920017147800354
1615,G-7,1982-01-01,12414.619515,0.054703508685327806
1616,G-7,1983-01-01,13262.020575,0.06825831907100532
1617,G-7,1984-01-01,14353.485947,0.08230008133583366
1618,G-7,1985-01-01,15330.285312,0.06805311048527285
1619,G-7,1986-01-01,16025.451748,0.04534595552868459
1620,G-7,1987-01-01,16899.596752,0.05454729250356993
1621,G-7,1988-01-01,18218.613904,0.0780502145321249
